"Date","Price","Open","High","Low","Vol.","Change %"
"18-07-2024","74,155","74,364","74,538","74,050","4.56K","0.02%"
"17-07-2024","74,137","74,259","74,731","74,068","4.11K","-0.18%"
"16-07-2024","74,273","73,657","74,309","73,531","7.43K","1.09%"
"15-07-2024","73,471","73,105","73,737","73,035","4.56K","0.28%"
"12-07-2024","73,269","73,204","73,292","72,919","4.86K","-0.06%"
"11-07-2024","73,311","72,815","73,333","72,730","7.49K","0.88%"
"10-07-2024","72,668","72,530","72,972","72,500","4.80K","0.37%"
"09-07-2024","72,398","72,578","72,634","72,111","4.75K","0.09%"
"08-07-2024","72,333","73,038","73,068","72,130","5.34K","-0.98%"
"05-07-2024","73,051","72,412","73,149","72,205","6.45K","0.95%"
"04-07-2024","72,367","72,412","72,485","72,237","3.10K","-0.05%"
"03-07-2024","72,403","71,713","72,573","71,685","7.32K","1.19%"
"02-07-2024","71,554","71,684","71,840","71,432","5.30K","-0.14%"
"01-07-2024","71,654","71,606","71,875","71,375","5.20K","0.10%"
"28-06-2024","71,582","71,422","71,850","71,402","4.84K","0.01%"
"27-06-2024","71,572","70,992","71,695","70,870","5.69K","0.68%"
"26-06-2024","71,089","71,518","71,522","70,882","6.28K","-0.53%"
"25-06-2024","71,467","71,712","71,917","71,366","5.52K","-0.45%"
"24-06-2024","71,791","71,716","71,860","71,531","3.48K","0.29%"
"21-06-2024","71,584","72,677","72,867","71,540","9.10K","-1.38%"
"20-06-2024","72,586","71,880","72,850","71,806","7.63K","1.19%"
"19-06-2024","71,732","71,740","71,886","71,610","2.60K","-0.01%"
"18-06-2024","71,739","71,575","71,773","71,175","6.29K","0.40%"
"17-06-2024","71,450","71,672","71,783","71,325","3.09K","-0.72%"
"14-06-2024","71,965","71,263","72,035","71,158","6.70K","1.16%"
"13-06-2024","71,138","71,475","71,750","70,976","8.14K","-1.16%"
"12-06-2024","71,970","71,523","72,172","71,421","6.52K","0.67%"
"11-06-2024","71,490","71,251","71,709","71,004","4.26K","0.07%"
"10-06-2024","71,438","71,149","71,490","70,751","5.73K","0.12%"
"07-06-2024","71,353","73,237","73,516","71,172","13.00K","-2.43%"
"06-06-2024","73,131","72,879","73,308","72,638","4.98K","1.45%"
"05-06-2024","72,088","72,139","72,522","71,500","0.02K","0.42%"
"04-06-2024","71,788","72,144","72,372","71,617","0.02K","0.08%"
"03-06-2024","71,730","71,501","72,099","71,178","0.06K","-0.22%"
"31-05-2024","71,886","71,848","72,449","71,761","0.16K","-0.01%"
"30-05-2024","71,896","72,132","72,184","71,634","1.53K","-0.41%"
"29-05-2024","72,193","72,155","72,438","71,931","4.33K","0.02%"
"28-05-2024","72,180","71,993","72,375","71,762","3.58K","0.24%"
"27-05-2024","72,009","71,595","72,126","71,456","5.46K","1.06%"
"24-05-2024","71,256","71,468","71,685","71,211","5.07K","-0.45%"
"23-05-2024","71,577","72,681","72,681","71,500","8.07K","-2.01%"
"22-05-2024","73,046","74,026","74,026","72,976","6.85K","-1.32%"
"21-05-2024","74,021","73,790","74,325","73,701","7.10K","-0.47%"
"20-05-2024","74,367","73,900","74,442","73,607","4.59K","0.89%"
"17-05-2024","73,711","72,907","73,782","72,833","7.06K","1.00%"
"16-05-2024","72,980","73,128","73,268","72,734","4.62K","-0.17%"
"15-05-2024","73,102","72,336","73,145","72,234","10.05K","1.11%"
"14-05-2024","72,297","71,936","72,336","71,832","5.70K","0.62%"
"13-05-2024","71,855","72,363","72,414","71,750","7.31K","-1.20%"
"10-05-2024","72,727","71,730","72,888","71,730","8.55K","1.52%"
"09-05-2024","71,639","71,050","71,708","70,877","9.50K","0.72%"
"08-05-2024","71,127","71,163","71,315","70,901","6.42K","-0.03%"
"07-05-2024","71,148","71,280","71,398","70,927","5.64K","-0.31%"
"06-05-2024","71,369","70,849","71,520","70,849","7.08K","0.99%"
"03-05-2024","70,668","70,678","71,129","70,082","9.79K","-0.10%"
"02-05-2024","70,736","71,278","71,278","70,301","8.87K","0.02%"
"01-05-2024","70,725","70,452","70,921","70,384","5.39K","0.44%"
"30-04-2024","70,415","71,300","71,347","70,380","8.69K","-1.66%"
"29-04-2024","71,602","71,230","71,698","71,147","5.94K","0.14%"
"26-04-2024","71,500","71,212","71,750","71,212","6.83K","0.40%"
"25-04-2024","71,214","70,778","71,580","70,631","7.56K","0.23%"
"24-04-2024","71,050","70,987","71,369","70,730","5.69K","0.03%"
"23-04-2024","71,029","71,125","71,210","70,202","10.52K","-0.24%"
"22-04-2024","71,197","72,127","72,295","71,160","9.74K","-2.21%"
"19-04-2024","72,806","72,718","72,955","72,309","9.24K","0.17%"
"18-04-2024","72,683","72,498","72,880","72,353","7.84K","0.22%"
"17-04-2024","72,523","73,299","73,299","72,380","6.15K","-0.69%"
"16-04-2024","73,029","72,829","73,315","72,290","9.18K","1.04%"
"15-04-2024","72,277","72,030","72,366","71,200","10.53K","0.60%"
"12-04-2024","71,843","71,999","73,958","71,704","14.10K","0.28%"
"11-04-2024","71,644","71,273","71,682","71,081","2.85K","0.54%"
"10-04-2024","71,258","71,438","71,709","70,819","9.85K","-0.11%"
"09-04-2024","71,340","71,026","71,739","70,988","6.75K","0.60%"
"08-04-2024","70,912","70,999","71,080","70,443","5.94K","1.03%"
"05-04-2024","70,189","69,840","70,899","69,649","0.02K","0.22%"
"04-04-2024","70,037","70,100","70,275","69,750","0.10K","0.37%"
"03-04-2024","69,778","69,475","69,999","69,182","0.14K","1.15%"
"02-04-2024","68,983","68,700","69,180","68,545","0.08K","1.02%"
"01-04-2024","68,289","68,699","69,487","68,021","0.69K","0.90%"
"28-03-2024","67,677","66,497","67,850","66,428","6.59K","1.97%"
"27-03-2024","66,367","66,198","66,499","66,018","4.70K","0.38%"
"26-03-2024","66,114","65,949","66,439","65,880","5.98K","0.14%"
"25-03-2024","66,022","65,858","66,242","65,858","2.27K","0.25%"
"22-03-2024","65,858","66,057","66,301","65,810","6.61K","-0.50%"
"21-03-2024","66,189","66,100","66,943","65,852","8.74K","0.67%"
"20-03-2024","65,750","65,599","65,856","65,540","4.79K","0.25%"
"19-03-2024","65,583","65,609","65,719","65,375","4.34K","-0.04%"
"18-03-2024","65,608","65,348","65,700","65,180","4.00K","0.10%"
"15-03-2024","65,542","65,659","65,897","65,510","5.14K","-0.08%"
"14-03-2024","65,595","65,800","65,843","65,434","3.78K","-0.46%"
"13-03-2024","65,897","65,520","66,030","65,450","4.04K","0.64%"
"12-03-2024","65,481","65,932","66,044","65,382","7.25K","-0.84%"
"11-03-2024","66,035","66,023","66,182","65,900","3.77K","0.02%"
"08-03-2024","66,023","65,599","66,356","65,416","6.29K","0.94%"
"07-03-2024","65,406","65,205","65,587","65,180","5.99K","0.35%"
"06-03-2024","65,178","64,702","65,250","64,679","5.46K","0.51%"
"05-03-2024","64,845","64,331","65,140","64,331","7.94K","0.59%"
"04-03-2024","64,462","63,401","64,575","63,401","7.55K","1.41%"
"01-03-2024","63,563","62,567","63,611","62,403","9.44K","1.59%"
"29-02-2024","62,567","62,270","62,688","62,118","4.86K","0.51%"
"28-02-2024","62,249","62,215","62,360","62,077","3.09K","-0.08%"
"27-02-2024","62,301","62,200","62,385","62,180","3.23K","0.24%"
"26-02-2024","62,149","62,327","62,340","62,050","2.87K","-0.31%"
"23-02-2024","62,345","62,108","62,388","61,877","4.83K","0.59%"
"22-02-2024","61,977","62,155","62,308","61,951","3.22K","-0.21%"
"21-02-2024","62,108","62,211","62,279","62,052","2.00K","-0.09%"
"20-02-2024","62,167","62,007","62,258","61,931","3.25K","0.26%"
"19-02-2024","62,004","61,970","62,107","61,903","2.12K","0.20%"
"16-02-2024","61,878","61,651","61,904","61,451","3.97K","0.42%"
"15-02-2024","61,622","61,407","61,745","61,284","3.88K","0.29%"
"14-02-2024","61,443","61,393","61,478","61,190","3.33K","-0.10%"
"13-02-2024","61,504","62,173","62,399","61,400","6.87K","-0.92%"
"12-02-2024","62,078","62,240","62,328","61,926","3.68K","-0.35%"
"09-02-2024","62,294","62,464","62,544","62,170","3.27K","-0.24%"
"08-02-2024","62,443","62,436","62,557","62,182","4.72K","-0.13%"
"07-02-2024","62,524","62,515","62,730","62,401","3.52K","-0.08%"
"06-02-2024","62,574","62,261","62,625","62,220","3.42K","-1.21%"
"05-02-2024","63,338","62,836","65,040","62,501","0.07K","0.30%"
"02-02-2024","63,150","63,624","63,624","62,800","0.07K","-0.81%"
"01-02-2024","63,665","62,880","63,979","62,660","0.11K","1.12%"
"31-01-2024","62,958","62,573","63,039","62,560","0.26K","0.52%"
"30-01-2024","62,632","62,174","62,835","62,174","1.56K","0.72%"
"29-01-2024","62,186","62,080","62,299","62,041","4.56K","0.36%"
"25-01-2024","61,964","61,932","62,143","61,840","4.04K","-0.03%"
"24-01-2024","61,985","61,994","62,259","61,850","5.22K","0.03%"
"23-01-2024","61,968","61,904","62,224","61,811","4.63K","0.16%"
"22-01-2024","61,868","61,880","62,049","61,752","1.80K","-0.22%"
"19-01-2024","62,004","61,876","62,254","61,840","4.48K","0.38%"
"18-01-2024","61,769","61,539","61,800","61,482","4.43K","0.43%"
"17-01-2024","61,505","62,054","62,090","61,454","7.36K","-0.82%"
"16-01-2024","62,015","62,461","62,521","61,977","6.15K","-0.87%"
"15-01-2024","62,559","62,502","62,646","62,451","3.28K","0.32%"
"12-01-2024","62,362","61,925","62,690","61,925","7.92K","0.93%"
"11-01-2024","61,788","62,146","62,477","61,731","6.55K","-0.34%"
"10-01-2024","61,996","62,230","62,399","61,966","4.23K","-0.29%"
"09-01-2024","62,179","62,149","62,490","62,114","5.08K","0.14%"
"08-01-2024","62,095","62,511","62,511","61,925","6.64K","-0.74%"
"05-01-2024","62,557","62,631","63,079","62,160","8.02K","-0.13%"
"04-01-2024","62,640","62,724","62,820","62,476","4.32K","0.21%"
"03-01-2024","62,507","63,258","63,345","62,418","8.52K","-1.19%"
"02-01-2024","63,257","63,329","63,653","63,106","5.14K","-0.10%"
"01-01-2024","63,320","63,225","63,379","63,181","0.66K","0.19%"
"29-12-2023","63,203","63,246","63,385","63,051","4.28K","-0.29%"
"28-12-2023","63,389","63,728","63,821","63,333","4.00K","-0.45%"
"27-12-2023","63,678","63,198","63,710","63,179","5.30K","1.04%"
"26-12-2023","63,025","63,149","63,198","62,903","3.02K","0.11%"
"22-12-2023","62,954","62,784","63,277","62,687","7.00K","0.72%"
"21-12-2023","62,503","62,412","62,680","62,369","3.85K","0.14%"
"20-12-2023","62,415","62,533","62,610","62,309","4.29K","-0.10%"
"19-12-2023","62,476","62,100","62,670","62,069","4.32K","0.30%"
"18-12-2023","62,291","62,193","62,368","61,950","4.01K","0.16%"
"15-12-2023","62,192","62,550","62,597","62,055","5.13K","-0.42%"
"14-12-2023","62,454","61,391","62,880","61,391","9.27K","2.05%"
"13-12-2023","61,199","61,196","61,340","61,001","4.19K","0.03%"
"12-12-2023","61,181","61,236","61,583","61,108","5.22K","0.10%"
"11-12-2023","61,117","61,800","61,860","61,099","5.74K","-0.98%"
"08-12-2023","61,719","62,525","62,579","61,625","7.37K","-1.20%"
"07-12-2023","62,466","62,414","62,736","62,222","4.50K","0.04%"
"06-12-2023","62,440","62,250","62,567","62,201","4.51K","-0.26%"
"05-12-2023","62,600","62,900","64,460","62,375","0.02K","0.00%"
"04-12-2023","62,599","63,550","63,881","62,171","0.04K","-0.81%"
"01-12-2023","63,112","62,512","63,356","62,464","0.04K","0.88%"
"30-11-2023","62,559","62,594","62,649","62,420","0.09K","-0.07%"
"29-11-2023","62,605","62,602","62,675","62,300","1.41K","0.35%"
"28-11-2023","62,385","61,619","62,423","61,485","4.61K","1.37%"
"27-11-2023","61,540","61,597","61,691","61,451","2.69K","0.29%"
"24-11-2023","61,364","61,072","61,390","61,056","3.57K","0.48%"
"23-11-2023","61,072","61,074","61,184","61,009","3.11K","0.08%"
"22-11-2023","61,024","61,159","61,366","60,939","4.50K","-0.33%"
"21-11-2023","61,225","60,805","61,360","60,805","6.29K","0.94%"
"20-11-2023","60,657","60,719","60,774","60,356","4.46K","-0.09%"
"17-11-2023","60,713","60,686","61,000","60,633","4.10K","-0.01%"
"16-11-2023","60,722","60,148","61,914","60,110","7.35K","1.02%"
"15-11-2023","60,111","60,166","60,444","60,015","4.95K","0.08%"
"14-11-2023","60,065","59,795","60,329","59,736","3.50K","0.37%"
"13-11-2023","59,842","59,699","59,920","59,490","4.22K","0.11%"
"12-11-2023","59,775","59,551","59,779","59,551","0.58K","0.19%"
"10-11-2023","59,659","60,233","60,269","59,638","6.18K","-1.03%"
"09-11-2023","60,282","59,903","60,351","59,760","6.30K","0.45%"
"08-11-2023","60,009","60,396","60,448","59,950","4.15K","-0.56%"
"07-11-2023","60,347","60,596","60,603","60,151","6.50K","-0.70%"
"06-11-2023","60,770","60,847","60,975","60,732","3.60K","-0.41%"
"03-11-2023","61,020","60,911","61,330","60,889","6.61K","0.18%"
"02-11-2023","60,911","60,890","61,042","60,750","3.23K","0.21%"
"01-11-2023","60,785","60,820","61,164","60,661","5.38K","-0.25%"
"31-10-2023","60,940","61,117","61,539","60,905","7.11K","-0.55%"
"30-10-2023","61,280","61,396","61,396","61,110","6.40K","0.20%"
"27-10-2023","61,156","60,915","61,268","60,693","6.35K","0.33%"
"26-10-2023","60,952","60,824","61,070","60,585","6.51K","0.21%"
"25-10-2023","60,826","60,478","60,911","60,277","7.20K","0.48%"
"24-10-2023","60,537","60,184","60,574","60,125","3.46K","-0.10%"
"23-10-2023","60,599","60,400","60,801","60,400","4.93K","-0.23%"
"20-10-2023","60,736","60,401","61,124","60,313","9.86K","0.69%"
"19-10-2023","60,318","59,720","60,375","59,720","7.26K","0.41%"
"18-10-2023","60,073","59,500","60,259","59,480","9.22K","1.44%"
"17-10-2023","59,218","59,166","59,478","59,000","5.97K","-0.32%"
"16-10-2023","59,408","59,209","59,280","58,880","4.80K","0.00%"
"13-10-2023","59,408","57,970","59,439","57,931","11.42K","2.57%"
"12-10-2023","57,918","58,045","58,235","57,881","5.26K","-0.04%"
"11-10-2023","57,940","57,619","58,073","57,600","5.16K","0.54%"
"10-10-2023","57,629","57,689","57,744","57,501","5.09K","0.10%"
"09-10-2023","57,572","57,000","57,606","57,000","5.34K","1.23%"
"06-10-2023","56,871","56,735","56,910","56,421","6.04K","1.27%"
"05-10-2023","56,158","56,200","56,213","56,075","0.01K","-0.33%"
"04-10-2023","56,343","56,237","56,631","56,225","0.02K","0.11%"
"03-10-2023","56,279","56,209","56,539","56,150","0.02K","-1.45%"
"29-09-2023","57,105","57,382","57,607","57,096","0.59K","-0.04%"
"28-09-2023","57,128","57,631","57,647","57,026","2.21K","-0.94%"
"27-09-2023","57,672","58,450","58,450","57,622","7.06K","-1.30%"
"26-09-2023","58,432","58,616","58,749","58,404","5.34K","-0.46%"
"25-09-2023","58,701","58,884","58,996","58,676","5.16K","-0.42%"
"22-09-2023","58,946","58,730","58,986","58,729","3.45K","0.21%"
"21-09-2023","58,822","59,315","59,315","58,685","6.11K","-0.98%"
"20-09-2023","59,405","59,222","59,443","59,109","4.72K","0.21%"
"19-09-2023","59,282","59,240","59,388","59,240","1.28K","0.04%"
"18-09-2023","59,259","58,913","59,275","58,913","3.44K","0.45%"
"15-09-2023","58,993","58,674","59,148","58,673","5.47K","0.69%"
"14-09-2023","58,588","58,550","58,620","58,354","3.90K","-0.01%"
"13-09-2023","58,593","58,550","58,695","58,523","3.29K","-0.06%"
"12-09-2023","58,626","58,995","58,995","58,520","4.28K","-0.52%"
"11-09-2023","58,930","58,930","59,100","58,888","3.33K","0.05%"
"08-09-2023","58,898","59,146","59,205","58,864","3.55K","-0.17%"
"07-09-2023","58,998","59,043","59,128","58,970","2.70K","-0.15%"
"06-09-2023","59,088","59,165","59,300","59,010","3.00K","-0.26%"
"05-09-2023","59,243","59,347","59,460","59,207","2.74K","-0.25%"
"04-09-2023","59,393","59,570","59,574","59,330","3.13K","0.00%"
"01-09-2023","59,395","59,296","59,665","59,271","5.46K","0.04%"
"31-08-2023","59,374","59,490","59,563","59,351","3.31K","-0.17%"
"30-08-2023","59,478","59,282","59,550","59,282","3.33K","0.36%"
"29-08-2023","59,266","58,949","59,289","58,843","4.64K","0.64%"
"28-08-2023","58,887","58,685","59,000","58,671","3.32K","0.42%"
"25-08-2023","58,640","58,743","58,875","58,492","4.38K","-0.29%"
"24-08-2023","58,811","58,800","58,895","58,662","2.96K","-0.01%"
"23-08-2023","58,819","58,600","58,848","58,506","4.19K","0.42%"
"22-08-2023","58,574","58,526","58,674","58,361","4.11K","0.14%"
"21-08-2023","58,490","58,420","58,640","58,281","4.86K","0.20%"
"18-08-2023","58,375","58,370","58,580","58,340","2.99K","0.15%"
"17-08-2023","58,290","58,453","58,689","58,275","5.19K","-0.67%"
"16-08-2023","58,681","58,831","58,903","58,665","3.56K","-0.50%"
"14-08-2023","58,974","58,904","59,019","58,810","2.97K","0.12%"
"11-08-2023","58,906","58,800","59,030","58,740","3.06K","0.09%"
"10-08-2023","58,853","59,130","59,146","58,725","4.23K","-0.20%"
"09-08-2023","58,973","59,321","59,361","58,952","4.40K","-0.46%"
"08-08-2023","59,248","59,390","59,474","59,178","5.02K","-0.29%"
"07-08-2023","59,420","59,550","59,567","59,313","4.89K","0.38%"
"04-08-2023","59,197","59,100","59,399","58,951","0.01K","0.09%"
"03-08-2023","59,146","59,843","59,855","58,851","0.04K","0.03%"
"02-08-2023","59,127","59,182","59,499","59,100","0.05K","0.32%"
"01-08-2023","58,939","59,426","59,524","58,855","0.08K","-1.06%"
"31-07-2023","59,568","59,390","59,650","59,176","0.91K","0.24%"
"28-07-2023","59,427","59,091","59,455","58,987","3.60K","0.81%"
"27-07-2023","58,950","59,610","59,680","58,740","5.65K","-0.86%"
"26-07-2023","59,461","59,214","59,575","59,190","4.43K","0.46%"
"25-07-2023","59,189","59,041","59,265","58,950","4.78K","0.19%"
"24-07-2023","59,076","59,241","59,320","59,055","5.20K","-0.39%"
"21-07-2023","59,309","59,543","59,587","59,176","4.66K","-0.41%"
"20-07-2023","59,552","59,945","59,984","59,459","5.94K","-0.40%"
"19-07-2023","59,790","59,765","59,878","59,587","4.55K","0.05%"
"18-07-2023","59,763","59,215","59,910","59,215","7.13K","1.06%"
"17-07-2023","59,135","59,147","59,269","58,939","4.61K","-0.31%"
"14-07-2023","59,316","59,264","59,379","59,141","4.51K","0.13%"
"13-07-2023","59,239","59,230","59,375","59,122","4.60K","0.09%"
"12-07-2023","59,188","58,900","59,248","58,720","6.73K","0.71%"
"11-07-2023","58,773","58,661","58,909","58,600","5.07K","0.14%"
"10-07-2023","58,689","58,739","58,739","58,403","4.10K","-0.16%"
"07-07-2023","58,782","58,374","58,949","58,331","6.15K","0.65%"
"06-07-2023","58,401","58,638","58,650","58,120","7.09K","-0.12%"
"05-07-2023","58,473","58,410","58,779","58,366","5.05K","0.11%"
"04-07-2023","58,409","58,275","58,545","58,265","3.84K","0.23%"
"03-07-2023","58,277","58,154","58,480","57,971","5.91K","0.11%"
"30-06-2023","58,211","57,980","58,305","57,792","5.78K","0.34%"
"29-06-2023","58,014","58,000","58,140","57,651","4.16K","-0.11%"
"28-06-2023","58,078","58,176","58,198","57,880","4.73K","-0.05%"
"27-06-2023","58,107","58,493","58,549","58,069","5.63K","-0.52%"
"26-06-2023","58,412","58,429","58,670","58,352","4.35K","0.18%"
"23-06-2023","58,307","58,136","58,740","58,096","6.15K","0.19%"
"22-06-2023","58,196","58,613","58,663","58,150","5.56K","-0.88%"
"21-06-2023","58,714","58,824","58,865","58,375","4.93K","-0.16%"
"20-06-2023","58,809","59,222","59,392","58,663","6.17K","-0.59%"
"19-06-2023","59,157","59,272","59,370","59,115","2.83K","-0.33%"
"16-06-2023","59,354","59,340","59,555","59,234","4.93K","0.00%"
"15-06-2023","59,355","59,210","59,385","58,661","9.14K","0.10%"
"14-06-2023","59,298","59,301","59,465","59,148","4.74K","0.14%"
"13-06-2023","59,218","59,755","59,885","59,184","6.99K","-0.71%"
"12-06-2023","59,641","59,713","59,920","59,505","4.69K","-0.30%"
"09-06-2023","59,821","59,934","60,116","59,727","4.05K","-0.12%"
"08-06-2023","59,891","59,528","60,048","59,425","6.93K","0.65%"
"07-06-2023","59,503","59,977","60,098","59,401","8.48K","-0.80%"
"06-06-2023","59,985","59,869","60,074","59,766","4.45K","0.83%"
"05-06-2023","59,493","59,500","59,549","59,419","0.01K","-0.47%"
"02-06-2023","59,773","60,275","60,350","59,650","0.05K","-0.24%"
"01-06-2023","59,919","60,057","60,271","59,700","0.02K","-0.41%"
"31-05-2023","60,163","59,946","60,350","59,840","0.15K","0.36%"
"30-05-2023","59,946","59,401","60,064","59,225","1.19K","0.89%"
"29-05-2023","59,419","59,406","59,631","59,260","4.78K","0.11%"
"26-05-2023","59,353","59,542","59,660","59,225","5.02K","-0.18%"
"25-05-2023","59,460","59,700","59,955","59,363","8.44K","-0.67%"
"24-05-2023","59,860","60,196","60,389","59,725","7.56K","-0.56%"
"23-05-2023","60,197","60,000","60,245","59,739","8.76K","-0.07%"
"22-05-2023","60,241","60,245","60,430","60,111","5.59K","-0.23%"
"19-05-2023","60,379","59,766","60,490","59,721","8.23K","1.10%"
"18-05-2023","59,723","60,100","60,153","59,540","8.39K","-0.70%"
"17-05-2023","60,145","60,333","60,445","59,960","5.63K","-0.16%"
"16-05-2023","60,244","61,498","61,498","60,190","7.99K","-1.28%"
"15-05-2023","61,027","60,910","61,138","60,820","4.38K","0.23%"
"12-05-2023","60,887","60,795","61,080","60,525","6.36K","-0.01%"
"11-05-2023","60,892","61,279","61,515","60,825","8.45K","-0.62%"
"10-05-2023","61,270","61,270","61,651","60,976","7.21K","-0.24%"
"09-05-2023","61,419","60,910","61,460","60,905","5.49K","0.81%"
"08-05-2023","60,927","60,783","61,090","60,771","4.04K","0.49%"
"05-05-2023","60,628","61,566","61,629","60,250","8.69K","-1.41%"
"04-05-2023","61,493","61,200","61,845","61,053","7.72K","0.87%"
"03-05-2023","60,965","60,740","61,022","60,535","4.44K","0.56%"
"02-05-2023","60,628","59,755","60,771","59,700","7.95K","1.45%"
"01-05-2023","59,764","59,867","60,328","59,711","4.02K","-0.26%"
"28-04-2023","59,919","59,853","60,050","59,625","5.35K","0.03%"
"27-04-2023","59,901","60,150","60,299","59,547","8.39K","0.01%"
"26-04-2023","59,893","60,210","60,428","59,825","7.08K","-0.61%"
"25-04-2023","60,261","60,033","60,320","59,709","6.87K","0.43%"
"24-04-2023","60,001","59,865","60,033","59,587","5.55K","0.26%"
"21-04-2023","59,845","60,381","60,476","59,622","9.21K","-1.09%"
"20-04-2023","60,503","60,245","60,689","60,157","5.64K","0.36%"
"19-04-2023","60,288","60,448","60,509","59,653","9.61K","-0.33%"
"18-04-2023","60,488","60,229","60,650","60,111","5.67K","0.51%"
"17-04-2023","60,180","60,351","60,625","59,871","5.82K","-0.25%"
"14-04-2023","60,329","61,038","61,170","60,088","6.89K","-1.48%"
"13-04-2023","61,238","60,731","61,371","60,693","5.93K","1.01%"
"12-04-2023","60,628","60,779","61,070","60,360","6.57K","0.20%"
"11-04-2023","60,505","60,170","60,599","60,170","3.99K","0.74%"
"10-04-2023","60,063","60,402","60,417","59,912","4.68K","-0.74%"
"06-04-2023","60,511","60,679","60,836","60,330","5.74K","-0.41%"
"05-04-2023","60,761","60,779","60,822","60,569","0.02K","0.23%"
"04-04-2023","60,620","61,399","61,399","59,610","0.05K","1.51%"
"03-04-2023","59,716","59,200","59,900","59,040","0.13K","0.53%"
"31-03-2023","59,402","59,425","59,650","59,310","0.44K","0.14%"
"30-03-2023","59,316","59,000","59,400","58,850","1.10K","0.64%"
"29-03-2023","58,941","58,918","59,074","58,747","5.06K","-0.17%"
"28-03-2023","59,042","58,718","59,232","58,500","5.06K","0.88%"
"27-03-2023","58,526","59,300","59,310","58,405","7.51K","-1.26%"
"24-03-2023","59,273","59,490","59,975","59,190","7.93K","-0.49%"
"23-03-2023","59,565","59,231","59,618","58,930","8.24K","1.38%"
"22-03-2023","58,756","58,563","58,810","58,462","5.17K","0.30%"
"21-03-2023","58,579","59,594","59,705","58,534","8.27K","-1.56%"
"20-03-2023","59,506","59,418","60,455","59,232","9.99K","0.21%"
"17-03-2023","59,383","58,269","59,461","58,143","7.74K","2.37%"
"16-03-2023","58,006","57,955","58,525","57,845","7.27K","-0.57%"
"15-03-2023","58,336","57,380","58,661","57,068","10.02K","1.48%"
"14-03-2023","57,483","57,483","57,738","57,231","6.12K","-0.28%"
"13-03-2023","57,642","56,667","57,680","56,353","10.61K","2.66%"
"10-03-2023","56,150","55,325","56,190","55,270","7.08K","1.54%"
"09-03-2023","55,301","54,855","55,401","54,771","5.79K","0.71%"
"08-03-2023","54,911","54,935","55,112","54,850","4.24K","-0.20%"
"07-03-2023","55,022","55,700","55,700","55,000","4.56K","-1.34%"
"06-03-2023","55,769","55,878","55,982","55,751","4.47K","0.09%"
"03-03-2023","55,721","55,899","55,899","55,580","4.59K","-0.03%"
"02-03-2023","55,739","55,777","55,925","55,705","4.55K","-0.16%"
"01-03-2023","55,830","55,760","56,020","55,627","4.58K","0.13%"
"28-02-2023","55,756","55,402","55,798","55,132","5.46K","0.50%"
"27-02-2023","55,476","55,397","55,497","55,290","4.26K","0.08%"
"24-02-2023","55,432","55,707","55,790","55,380","5.41K","-0.28%"
"23-02-2023","55,587","55,954","56,010","55,511","6.62K","-0.88%"
"22-02-2023","56,083","56,169","56,395","56,027","4.42K","-0.15%"
"21-02-2023","56,168","56,191","56,310","56,003","5.38K","-0.08%"
"20-02-2023","56,213","56,209","56,345","56,188","3.30K","-0.08%"
"17-02-2023","56,257","55,975","56,287","55,691","7.49K","0.05%"
"16-02-2023","56,228","56,225","56,279","55,910","6.84K","0.18%"
"15-02-2023","56,126","56,666","56,674","56,078","8.24K","-1.10%"
"14-02-2023","56,750","56,611","56,999","56,478","9.68K","0.45%"
"13-02-2023","56,497","56,762","56,920","56,470","4.94K","-0.43%"
"10-02-2023","56,741","56,760","56,865","56,496","8.49K","-0.20%"
"09-02-2023","56,852","57,238","57,419","56,750","6.62K","-0.63%"
"08-02-2023","57,215","57,220","57,384","56,986","6.03K","-0.07%"
"07-02-2023","57,257","57,000","57,380","56,950","7.13K","0.53%"
"06-02-2023","56,955","56,638","57,195","56,638","5.47K","-1.02%"
"03-02-2023","57,543","57,865","58,000","56,801","0.04K","-0.98%"
"02-02-2023","58,114","58,826","58,826","57,700","0.05K","0.28%"
"01-02-2023","57,952","57,150","58,099","57,100","0.08K","1.24%"
"31-01-2023","57,242","56,860","57,270","56,620","0.21K","0.81%"
"30-01-2023","56,782","56,900","57,149","56,720","2.10K","-0.13%"
"27-01-2023","56,857","56,760","56,985","56,640","6.95K","-0.18%"
"25-01-2023","56,962","56,940","57,021","56,702","5.17K","-0.01%"
"24-01-2023","56,969","56,986","57,125","56,775","6.28K","0.27%"
"23-01-2023","56,815","56,751","56,920","56,514","5.51K","0.28%"
"20-01-2023","56,658","56,641","56,850","56,560","4.92K","0.20%"
"19-01-2023","56,546","56,305","56,588","56,245","4.72K","0.46%"
"18-01-2023","56,286","56,303","56,550","56,122","5.92K","-0.12%"
"17-01-2023","56,352","56,479","56,521","56,305","4.93K","-0.23%"
"16-01-2023","56,482","56,467","56,562","56,330","3.95K","0.28%"
"13-01-2023","56,324","55,915","56,370","55,900","5.89K","0.80%"
"12-01-2023","55,875","55,792","55,990","55,610","5.52K","0.33%"
"11-01-2023","55,693","55,819","55,930","55,522","5.19K","-0.03%"
"10-01-2023","55,712","55,920","55,950","55,640","3.76K","-0.27%"
"09-01-2023","55,864","55,800","56,175","55,800","4.57K","0.22%"
"06-01-2023","55,743","55,382","55,790","55,291","5.06K","0.82%"
